,stop_id,stop_name,stop_lat,stop_lon,suburb
178,10195,High St/Miller St (Preston),-37.7521159780565,145.000285033547,Preston
179,10196,William St/Regent St (Preston),-37.7306969341996,145.003607313148,Preston
180,10197,Regent St/Spring St (Preston),-37.7297172096865,145.00057004496,Preston
181,10198,Rona St/Spring St (Reservoir),-37.7284323633931,145.000797492098,Reservoir
182,10199,Powell St/Spring St (Reservoir),-37.7266888868706,145.001082646923,Reservoir
183,102,Lalor Shops/David St (Lalor),-37.6717375924218,145.016775712647,Lalor
184,1020,Keith Ave/Greenbrook Dr (Epping),-37.6476806381783,145.035391740787,Epping
185,10200,Frankston St/Spring St (Reservoir),-37.7244971331727,145.001504640905,Reservoir
186,10201,Taylor Ave/Spring St (Reservoir),-37.7233740394176,145.001705013327,Reservoir
187,10202,Moore Cres/Spring St (Reservoir),-37.7213758928817,145.002915936289,Reservoir
188,10203,Cleeland St/Spring St (Reservoir),-37.7179537668779,145.005719247996,Reservoir
189,10204,Reservoir Station/Edwardes St (Reservoir),-37.7164301049173,145.006213889435,Reservoir
190,10205,Olive St/Edwardes St (Reservoir),-37.7162117682229,145.004495372963,Reservoir
191,10206,Kelsby St/Edwardes St (Reservoir),-37.7155467475969,144.998228402343,Reservoir
192,10207,Willoughby St/Edwardes St (Reservoir),-37.7153865830872,144.996757941441,Reservoir
193,10208,Gilbert Rd/Edwardes St (Reservoir),-37.7163162177361,144.992603490155,Reservoir
194,10209,Pitt St/Edwardes St (Reservoir),-37.7144532055383,144.987991290161,Reservoir
195,1021,Mcdonalds Rd/Greenbrook Dr (Epping),-37.6465387774845,145.036634563479,Epping
196,10210,Newlands Rd/Edwardes St (Reservoir),-37.7140776781208,144.984473409326,Reservoir
197,10211,Newlands Rd/Henty St (Reservoir),-37.717437039704,144.98277142033,Reservoir
198,10212,Meadowbank Dr/Furlong Rd (Sunshine North),-37.7614226208934,144.822250641558,Sunshine North
199,10213,Sunshine Hospital/Furlong Rd (St Albans),-37.7607382042624,144.815948206306,St Albans
200,10214,Ironbark St/Furlong Rd (St Albans),-37.760435292596,144.813221537622,St Albans
201,10215,Ginifer Station/Mulhall Dr (St Albans),-37.7581458498252,144.810769132835,St Albans
202,1022,Greenbrook SC/McDonalds Rd (Epping),-37.6458393810343,145.040098476123,Epping
203,10224,St Albans Secondary College/Main Rd East (St Albans),-37.7449736987835,144.806561198364,St Albans
204,10225,Lester Ave/Main Rd East (St Albans),-37.7454218182389,144.810304367373,St Albans
205,10227,Lyons St/Hyde St (Footscray),-37.8087856268364,144.899528338415,Footscray
206,10228,Princess St/Hyde St (Footscray),-37.8112470773846,144.898084152255,Footscray
207,10229,Somerville Rd/Hyde St (Yarraville),-37.8146805805472,144.897078012045,Yarraville
208,1023,Greenview Ct/McDonalds Rd (Epping),-37.6462201101596,145.043488647868,Epping
209,10230,Lennox St/Hyde St (Yarraville),-37.8163328163414,144.896747130645,Yarraville
210,10231,204 Hyde St (Yarraville),-37.8178781823699,144.896487426285,Yarraville
211,10232,Kent St/Hyde St (Yarraville),-37.8201603021335,144.896104546969,Yarraville
212,10233,Hyde St/Francis St (Yarraville),-37.8217402728028,144.895764305623,Yarraville
213,10234,Ballarat St/Francis St (Yarraville),-37.8211168696324,144.890135892941,Yarraville
214,10235,Bunninyong St/Francis St (Yarraville),-37.8208156032407,144.887406628987,Yarraville
215,10237,271 Narre Warren North Rd (Narre Warren),-37.9994023873792,145.312015181996,Narre Warren
216,10238,Hansen Reserve/Roberts St (West Footscray),-37.8052252087172,144.870882263464,West Footscray
217,10239,Indwe St/Roberts St (West Footscray),-37.803187195541,144.871304240436,West Footscray
218,1024,Merrill Dr/McDonalds Rd (Epping),-37.6464881403996,145.046065761508,Epping
219,10240,Sunshine Rd/Roberts St (West Footscray),-37.8011366846608,144.871533476252,West Footscray
220,10241,Stradbroke St/Sunshine Rd (West Footscray),-37.8015275359307,144.879211189295,West Footscray
221,10242,West Footscray Station/Sunshine Rd (West Footscray),-37.8023513001296,144.883423971503,West Footscray
222,10243,Ross St/Bridge St (Port Melbourne),-37.8342410741633,144.940188590912,Port Melbourne
223,10244,Station St/Bridge St (Port Melbourne),-37.8354328843579,144.941348520882,Port Melbourne
224,10245,Bay Street Shops/Bridge St (Port Melbourne),-37.8367488465257,144.943425431977,Port Melbourne
225,10246,Cruikshank St/Liardet St (Port Melbourne),-37.8403080834871,144.944951539373,Port Melbourne
226,10247,Bridport St/Richardson St (Albert Park),-37.8422371854865,144.948602569713,Albert Park
227,10248,Albert Park Shops/Richardson St (Albert Park),-37.8441038352024,144.951778228305,Albert Park
228,10249,Kerferd Rd/Richardson St (Albert Park),-37.8462837577302,144.95535450914,Albert Park
229,1025,Meadow Glen Dr/McDonalds Rd (Epping),-37.6471229135164,145.051750169274,Epping
230,10250,Middle Park Primary School/Richardson St (Middle Park),-37.8475431355881,144.957819926982,Middle Park
231,10251,Wright St/Richardson St (Middle Park),-37.8481404922428,144.959008100249,Middle Park
232,10252,Nimmo St/Richardson St (Middle Park),-37.8498645254488,144.962290484665,Middle Park
233,10253,Armstrong St/Richardson St (Middle Park),-37.8506555147391,144.963734799607,Middle Park
234,10254,Armstrong St/Danks St (Middle Park),-37.8531222979356,144.962553111487,Middle Park
235,10255,Langridge St/Patterson St (Middle Park),-37.8548344834999,144.965677001985,Middle Park
236,10256,Fraser St/Park St (St Kilda West),-37.8554967795802,144.966977228552,St Kilda West
237,10257,Jacoby Reserve/Park St (St Kilda West),-37.8575468332111,144.970887681894,St Kilda West
238,10258,Sarnia Ct/Kurrajong Rd (Narre Warren),-38.0022262621388,145.312861553139,Narre Warren
239,10259,High St/Memorial Ave (Epping),-37.6448643089671,145.028099037252,Epping
240,1026,Bridle Ct/Meadow Glen Dr (Epping),-37.6460413890402,145.05120039929,Epping
241,10260,Watermoor Ave/Eycot St (Kilsyth South),-37.8373537799934,145.303670268403,Kilsyth South
242,10261,Watermoor Ave/Rendcomb St (Kilsyth South),-37.8363912595013,145.304419574966,Kilsyth South
243,10262,Bibury Ct/Rendcomb St (Kilsyth South),-37.8353600526608,145.306659021403,Kilsyth South
244,10263,Collier Rd/Rendcomb St (Kilsyth South),-37.834018660876,145.306757869102,Kilsyth South
245,10264,Watermoor Ave/Collier Rd (Kilsyth South),-37.8333464635868,145.305136970849,Kilsyth South
246,10265,Colchester Rd/Collier Rd (Kilsyth South),-37.8327975958006,145.302695150739,Kilsyth South
247,10266,Colchester Rd/Allambanan Dr (Bayswater North),-37.8331679554843,145.301504919372,Bayswater North
248,10267,Toolimerin Ave/Allambanan Dr (Bayswater North),-37.8323610417045,145.299921268894,Bayswater North
249,10268,Bagora Ct/Allambanan Dr (Bayswater North),-37.831553614858,145.298303576711,Bayswater North
250,10269,Canterbury Gardens/Allambanan Dr (Bayswater North),-37.8315057969978,145.294998140921,Bayswater North
251,1027,Derby Dr/Meadow Glen Dr (Epping),-37.6438311700664,145.051609505415,Epping
252,10270,Aylesbury Ave/Blandford Cres (Bayswater North),-37.8310369807364,145.292497801192,Bayswater North
253,10271,Sherbourne Ave/Blandford Cres (Bayswater North),-37.8301583665127,145.292813478483,Bayswater North
254,10272,Stuart St/Blandford Cres (Bayswater North),-37.82816331923,145.293825238823,Bayswater North
255,10273,Bayswater North PS/Stuart St (Bayswater North),-37.8275296319904,145.294873779964,Bayswater North
256,10274,Burdekin Ave/Colbury Rd (Bayswater North),-37.8287875619562,145.29648098782,Bayswater North
257,10275,Grant Dr/Burdekin Ave (Bayswater North),-37.8277349943069,145.297232365968,Bayswater North
258,10276,Leighton Rd/Burdekin Ave (Bayswater North),-37.8256322664637,145.297655634002,Bayswater North
259,10277,Anderson Cl/Burdekin Ave (Bayswater North),-37.824665237122,145.300586427353,Bayswater North
260,10278,Colchester Rd/Burdekin Ave (Bayswater North),-37.8264770680179,145.30311265482,Bayswater North
261,10279,Canterbury Rd/Colchester Rd (Bayswater North),-37.8237926425965,145.303821742608,Bayswater North
262,1028,Glendale Ave/Derby Dr (Epping),-37.6431006686156,145.048307885434,Epping
263,10283,Garden St/Liverpool Rd (Kilsyth),-37.8169654876055,145.316667634642,Kilsyth
264,10284,Lade Ave/Liverpool Rd (Kilsyth),-37.8157918458015,145.316523888072,Kilsyth
265,10285,Kilsyth Sports Centre/Liverpool Rd (Kilsyth),-37.8124330857838,145.316088987349,Kilsyth
266,10286,Orchard St/Liverpool Rd (Kilsyth),-37.8112501087695,145.315922748948,Kilsyth
267,10287,Luscombe Ct/Liverpool Rd (Kilsyth),-37.8098504213036,145.315727360867,Kilsyth
268,10288,Pleasant St/Liverpool Rd (Kilsyth),-37.8064010765698,145.315260502877,Kilsyth
269,10289,Mt. Dandenong Rd/Liverpool Rd (Kilsyth),-37.8031106467544,145.314562903806,Kilsyth
270,1029,Winchester Ave/Derby Dr (Epping),-37.6426541983026,145.044205547606,Epping
271,10291,Belvedere Dr/Swansea Rd (Montrose),-37.8065007863243,145.350959189565,Montrose
272,10292,Greenhills Ave/Cambridge Rd (Montrose),-37.8035463466037,145.346572388553,Montrose
273,10293,Emery Lane/Cambridge Rd (Montrose),-37.8028274201927,145.34479380353,Montrose
274,10294,Montrose Brickworks Flora Reserve/Cambridge Rd (Montrose),-37.8015505910189,145.340517573154,Montrose
275,10295,Acacia Ave/Cambridge Rd (Kilsyth),-37.8012230946586,145.337106121259,Kilsyth
276,10296,Alpine Way/Cambridge Rd (Kilsyth),-37.8009102918736,145.334103259547,Kilsyth
277,10297,Chittenup Bend/Overton Lea Bvd (Sydenham),-37.7061227864162,144.76569425424,Sydenham
278,10298,Hume Dr/Overton Lea Bvd (Sydenham),-37.7090956494457,144.768021019009,Sydenham
279,10299,Hume Dr/Copperfield Dr (Delahey),-37.7103930482567,144.770863262944,Delahey
280,103,Nicholson St/Johnston St (Abbotsford),-37.8002647178578,144.998067206342,Abbotsford
281,1030,Northumberland Dr/Derby Dr (Epping),-37.6426098511065,145.042076034367,Epping
282,10300,Yellow Gum Rd/Copperfield Dr (Delahey),-37.7138723436566,144.771859323084,Delahey
283,10301,Copperfield College Senior Campus/Copperfield Dr (Delahey),-37.7186022585703,144.770844072405,Delahey
284,10307,Rex St/Taylors Rd (Delahey),-37.7268619770872,144.776360036663,Delahey
285,10308,Longfellow Dr/Taylors Rd (Delahey),-37.7266122215976,144.774109713079,Delahey
286,1031,Scarborough Rd/McDonalds Rd (Epping),-37.6454396383257,145.035031438532,Epping
287,10315,Rialto St/Main Rd West (St Albans),-37.7416459282261,144.776144590067,St Albans
288,10316,Kings Rd/Main Rd West (St Albans),-37.7421207101233,144.78029512335,St Albans
289,10317,Buchanan St/Main Rd West (St Albans),-37.742490349098,144.783654477825,St Albans
290,10318,Cleveland St/Main Rd West (St Albans),-37.7428442235717,144.787139167468,St Albans
291,1032,Church St/High St (Epping),-37.64552950507,145.026381375099,Epping
292,10320,Carberry Dr/Gisborne-Melton Rd (Kurunjang),-37.673089810954,144.59815594073,Kurunjang
293,10321,Riddle Dr/Centenary Ave (Melton),-37.6758798420656,144.594449260926,Melton
294,10322,Raleighs Rd/Centenary Ave (Melton),-37.6752281736822,144.589016982332,Melton
295,10323,Kurunjang Dr/Centenary Ave (Melton),-37.6745408517657,144.584935107329,Melton
296,10324,Melton Cemetery/O'Neills Rd (Melton),-37.6748694217199,144.578110669574,Melton
297,10325,Cassia Rd/O'Neills Rd (Melton),-37.678307749915,144.577477292097,Melton
298,10326,Church St/O'Neills Rd (Melton),-37.681500987451,144.577634174743,Melton
299,10327,Alexandra St/Unitt St (Melton),-37.6819798625526,144.580328491809,Melton
300,10328,Joyce St/High St (Melton),-37.6839205979086,144.572600399097,Melton
301,1033,High St/Manningham Rd (Templestowe Lower),-37.7745752440593,145.115724682318,Templestowe Lower
302,10336,Prior Ct/Black Dog Dr (Brookfield),-37.6929604540932,144.558277822254,Brookfield
303,10339,Emms St/Settlement Rd (Bundoora),-37.6969938398215,145.051636280287,Bundoora
304,1034,Wedge St/High St (Epping),-37.6504587181593,145.024743390423,Epping
305,10340,Green St/Settlement Rd (Thomastown),-37.6942729569605,145.038097996082,Thomastown
306,10341,Norris Bank Primary School/Settlement Rd (Thomastown),-37.6948056824614,145.042495731975,Thomastown
307,10343,Brand Dr/Settlement Rd (Thomastown),-37.6939194173192,145.034727640277,Thomastown
308,10344,Wood St/Settlement Rd (Thomastown),-37.6936285380155,145.031877353204,Thomastown
309,10345,Finton Gr/Keon Pde (Thomastown),-37.6952811433514,145.016488771555,Thomastown
310,10346,Keon Park Railway Station/Keon Pde (Thomastown),-37.6948896179798,145.013040109117,Thomastown
311,10347,High St/Mahoneys Rd (Thomastown),-37.6945524230114,145.009612714304,Thomastown
312,10348,Edgars Rd/Mahoneys Rd (Thomastown),-37.6938376713328,145.002520942732,Thomastown
313,10349,Lipton Dr/Mahoneys Rd (Thomastown),-37.6933170084679,144.997329380623,Thomastown
314,1035,Thompsons Heights Shops/Thompsons Rd (Bulleen),-37.7752126578194,145.091502351216,Bulleen
315,10350,Callander St/Mahoneys Rd (Thomastown),-37.6931347814714,144.995621792516,Thomastown
316,10351,Clay Ct/Mahoneys Rd (Thomastown),-37.6927859525348,144.992070129962,Thomastown
317,10352,Lawson Cres/Mahoneys Rd (Thomastown),-37.6921780549347,144.98601917827,Thomastown
318,10353,Lockton Ave/Mahoneys Rd (Thomastown),-37.6917980353202,144.982241641552,Thomastown
319,10354,Industrial Ave/Mahoneys Rd (Thomastown),-37.6915471715083,144.979696777302,Thomastown
320,10355,Phillip St/Mahoneys Rd (Thomastown),-37.6911456265198,144.975727102625,Thomastown
321,10356,Sydney Rd/Mahoneys Rd (Campbellfield),-37.689522423732,144.958942092307,Campbellfield
322,10357,Cheviot Rd/Mahoneys Rd (Campbellfield),-37.6899337326988,144.962922652845,Campbellfield
323,10358,Darren Ct/Bernard St (Cheltenham),-37.9529431987942,145.059472007012,Cheltenham
324,10359,Concord Cct/Oakwood Rd (Albanvale),-37.7508925405374,144.768558730742,Albanvale
325,1036,High St/Mitchell St (Northcote),-37.7720956658068,144.998713715731,Northcote
326,10360,Woodland Dr/Oakwood Rd (Albanvale),-37.7460430393278,144.769918723116,Albanvale
327,10361,Evergreen Ave/Oakwood Rd (Albanvale),-37.7442098030282,144.770189376155,Albanvale
328,10362,Leckie Dr/Evergreen Ave (Albanvale),-37.7437600716428,144.768330403495,Albanvale
329,10363,Delamare Dr/Evergreen Ave (Albanvale),-37.7435519262925,144.765431497606,Albanvale
330,10364,Wintersun Dr/Evergreen Ave (Albanvale),-37.7449801542382,144.763289065701,Albanvale
331,10365,Stephen Calleja Reserve/Opie Rd (Albanvale),-37.7437536538846,144.761816670292,Albanvale
332,10366,Main Rd West/Opie Rd (Albanvale),-37.741830242267,144.763032112574,Albanvale
333,10367,630 Main Rd West (Albanvale),-37.740300793508,144.765064022175,Albanvale
334,10368,Balnarring Dr/Main Rd West (Albanvale),-37.7404754357949,144.766670156876,Albanvale
335,1037,High St/Bastings St (Northcote),-37.7738575185424,144.998450493457,Northcote
336,10372,Maplewood Rd/Gillespie Rd (Kings Park),-37.7336190292763,144.775318212306,Kings Park
337,10373,Beverley St/Gillespie Rd (Kings Park),-37.7340659520906,144.779423738359,Kings Park
338,10374,Kings Rd/Gillespie Rd (St Albans),-37.7342508595287,144.781585467285,St Albans
339,10375,Glenrosa Ct/Gillespie Rd (St Albans),-37.7346197586888,144.785387027538,St Albans
340,10376,Atheldene Dr/Gillespie Rd (St Albans),-37.7349293893951,144.788918063178,St Albans
341,10377,Andrew Rd/Jamieson St (St Albans),-37.7361171934685,144.788825985038,St Albans
342,10378,John St/Jamieson St (St Albans),-37.7389405493112,144.787051173567,St Albans
343,1038,Andrew St/Bastings St (Northcote),-37.7744255996597,145.003249028108,Northcote
344,10381,Parnell St/Bernard St (Cheltenham),-37.953395428613,145.062851663635,Cheltenham
345,10385,Regent Pde/Bernard St (Cheltenham),-37.9536804216057,145.064835871665,Cheltenham
346,10386,Cheltenham Secondary College/Bernard St (Cheltenham),-37.954022386124,145.067546996993,Cheltenham
347,10387,Willen St/Bernard St (Cheltenham),-37.9545392545082,145.071585178336,Cheltenham
348,10388,Kingston Centre/Bernard St (Cheltenham),-37.9547545574343,145.075927202847,Cheltenham
349,10389,Warrigal Rd/Kingston Rd (Heatherton),-37.9534011981196,145.078033875951,Heatherton
350,1039,Sharp St/Bastings St (Northcote),-37.7748313002409,145.006451153674,Northcote
351,10390,Kingston Centre/Kingston Rd (Heatherton),-37.9536663406119,145.080473909667,Heatherton
352,10391,St Andrews Dr/Kingston Rd (Heatherton),-37.9539930047655,145.082821312707,Heatherton
353,10392,Kingston Heath Golf Club/Kingston Rd (Heatherton),-37.9543386946921,145.086340512205,Heatherton
354,10393,Near Willis St/Kingston Rd (Heatherton),-37.9548282671328,145.090402323172,Heatherton
355,10394,Pietro Rd/Kingston Rd (Heatherton),-37.9553267086223,145.094463961141,Heatherton
356,10395,Old Dandenong Rd/Kingston Rd (Heatherton),-37.9559739233702,145.09937543406,Heatherton
357,10397,Peace Rd/Kingston Rd (Clarinda),-37.9569143579378,145.107398038428,Clarinda
358,10398,Heatherton Christian College/Kingston Rd (Clarinda),-37.9574116701301,145.111425799269,Clarinda
359,104,Eucalypt Ave/Williamsons Rd (Templestowe Lower),-37.7709788505661,145.128690408638,Templestowe Lower
360,1040,Northcote St/Bastings St (Northcote),-37.7749931034259,145.008024948063,Northcote
361,10400,Victory Road Landfill/Clayton Rd (Clayton South),-37.9532411658162,145.114355136115,Clayton South
362,10402,Unitt St/O'Neills Rd (Melton),-37.6819194233665,144.57782465257,Melton
363,10403,Alexandra St/Unitt St (Melton),-37.6821469410815,144.579688104733,Melton
364,10404,Joyce St/High St (Melton),-37.6840362662798,144.572528594722,Melton
365,1041,Johnson Park/Bastings St (Northcote),-37.7753074486312,145.010627834621,Northcote
366,10414,High St/Trethowan Ave (Melton West),-37.684843739769,144.554484766564,Melton West
367,10415,Helen Ct/Trethowan Ave (Melton West),-37.6843942359333,144.551063877452,Melton West
368,10416,Bulmans Rd/Westlake Dr (Melton West),-37.6829598161745,144.54925153851,Melton West
369,1042,Russell St/Bastings St (Northcote),-37.7756571815501,145.013729357157,Northcote
370,10421,Warrigal Rd/Waverley Rd (Malvern East),-37.880510500278,145.092221141586,Malvern East
371,10422,Margot St/Waverley Rd (Chadstone),-37.8809381804823,145.095814378236,Chadstone
372,10423,Amaroo St/Waverley Rd (Chadstone),-37.8812598817975,145.098432562462,Chadstone
373,10424,Baradine St/Waverley Rd (Chadstone),-37.8815962181256,145.101402866326,Chadstone
374,10426,Nyrang St/Huntingdale Rd (Chadstone),-37.8813338436704,145.10917533118,Chadstone
375,10427,Melinga Cres/Huntingdale Rd (Chadstone),-37.8781443428954,145.109779896425,Chadstone
376,10428,Burton St/Huntingdale Rd (Chadstone),-37.8763470887826,145.110098702263,Chadstone
377,10429,Jordanville Station/Huntingdale Rd (Ashwood),-37.8725189096438,145.110776337293,Ashwood
378,1043,Grandview Gr/Bastings St (Northcote),-37.7757949445054,145.014951865867,Northcote
379,10430,Electra Ave/Huntingdale Rd (Ashwood),-37.8705960823965,145.111132401054,Ashwood
380,10431,High Street Rd/Huntingdale Rd (Ashwood),-37.867451420149,145.111724261816,Ashwood
381,10432,Sylvan Cres/Huntingdale Rd (Ashwood),-37.8662295863943,145.111960070781,Ashwood
382,10433,Essex Heights Reserve/Huntingdale Rd (Ashwood),-37.8635340507861,145.112460823772,Ashwood
383,10434,Eildon Rd/Huntingdale Rd (Ashwood),-37.8622044799847,145.112722087901,Ashwood
384,10435,Arthur St/Huntingdale Rd (Ashwood),-37.8598766355935,145.1131111026,Ashwood
385,10436,Leyland Rd/Huntingdale Rd (Ashwood),-37.857451154646,145.11359350984,Ashwood
386,10437,Peacock St/Highbury Rd (Burwood),-37.8555513323302,145.114824012452,Burwood
387,10438,Station St/Highbury Rd (Burwood),-37.8559575544315,145.118246237696,Burwood
388,10439,Goold St/Station St (Burwood),-37.8545030095129,145.119147034272,Burwood
389,1044,Duncan St/Rathmines St (Fairfield),-37.7764037777102,145.016320739067,Fairfield
390,10440,Talbett St/Station St (Burwood),-37.8530925250725,145.119421561366,Burwood
391,10441,Station St/Burwood Hwy (Burwood),-37.8506656730571,145.11925591928,Burwood
392,10442,Deakin University/Burwood Hwy (Burwood),-37.8501974350364,145.115335439335,Burwood
393,10443,Burwood Hwy/Elgar Rd (Burwood),-37.8487092389226,145.109077112655,Burwood
394,10444,Daniel St/Elgar Rd (Burwood),-37.8470018749852,145.109382117448,Burwood
395,10445,Uganda St/Elgar Rd (Burwood),-37.8438835017084,145.109927692563,Burwood
396,10446,Cadorna St/Elgar Rd (Burwood),-37.8418170804322,145.110321365631,Burwood
397,10447,Wattle Park/Elgar Rd (Burwood),-37.8377508282908,145.110766039842,Burwood
398,1045,Wingrove St/Rathmines St (Fairfield),-37.777643990739,145.016117276868,Fairfield
399,10451,Corrigan Rd/Henderson Rd (Keysborough),-37.9819168634611,145.164492197147,Keysborough
400,10452,Walnut Cres/Henderson Rd (Keysborough),-37.9817582783526,145.162993247301,Keysborough
401,10453,Alderney Rd/Henderson Rd (Keysborough),-37.9815316333376,145.16117720665,Keysborough
402,10454,Gwent St/Paterson Rd (Springvale South),-37.979631847772,145.155531987012,Springvale South
403,10455,Northgate Dr/Paterson Rd (Springvale South),-37.9791867747897,145.15186570966,Springvale South
404,10456,Springvale Rd/Paterson Rd (Springvale South),-37.9787016125136,145.147950013443,Springvale South
405,10457,Springvale Rd/Clarke Rd (Springvale South),-37.9773831306127,145.14605910715,Springvale South
406,10458,Kingston Gardens Aged Care/Clarke Rd (Springvale South),-37.9757182974796,145.145064994682,Springvale South
407,1046,Fairfield Railway Station/Wingrove St (Fairfield),-37.7788634031183,145.017889983589,Fairfield
408,10460,Spring Rd/Clarke Rd (Springvale South),-37.9678130719973,145.140380482048,Springvale South
409,10461,Camelot Dr/Clarke Rd (Springvale South),-37.9653722305771,145.139326526576,Springvale South
410,10462,Spring Parks PS/Clarke Rd (Springvale South),-37.9633426924897,145.138637879844,Springvale South
411,10463,Heatherton Rd/Westall Rd (Springvale),-37.9595898799972,145.136683847903,Springvale
412,10465,Bellavista Cres/Westall Rd (Springvale),-37.9551769511667,145.137432731829,Springvale
413,10467,Libbett Ave/Westall Rd (Springvale),-37.952139926045,145.137998824783,Springvale
414,10468,Spring Valley Dr/Westall Rd (Springvale),-37.9479084038473,145.138822620138,Springvale
415,1047,Fairfield Community Centre/Station St (Fairfield),-37.7766733201685,145.01841398804,Fairfield
416,10470,Westall SC/Rosebank Ave (Clayton South),-37.9407677531577,145.139753810564,Clayton South
417,10472,Rosebank Ave/Wordsworth Ave (Clayton South),-37.9388179319203,145.131587382563,Clayton South
418,10473,Oakes Ave/Wordsworth Ave (Clayton South),-37.9367067874016,145.132004958927,Clayton South
419,10474,Milton Ave/Oakes Ave (Clayton South),-37.9354486329943,145.130523482286,Clayton South
420,10475,Bevan Ave/Oakes Ave (Clayton South),-37.9351598678323,145.128232369472,Clayton South
421,10476,Mallawa St/Main Rd (Clayton South),-37.9342997037858,145.127412199865,Clayton South
422,10477,McMillan St/Main Rd (Clayton South),-37.9327187905428,145.127736766773,Clayton South
423,10478,Centre Rd/Haughton Rd (Clayton South),-37.9298562727656,145.126808163753,Clayton South
424,10479,Audsley St/Centre Rd (Clayton South),-37.9290626159269,145.122812080672,Clayton South
425,1048,Mitchell St/Station St (Fairfield),-37.774121201672,145.01884544187,Fairfield
426,10482,Olive St/Clayton Rd (Clayton South),-37.929719863313,145.118824613401,Clayton South
427,10483,Kimbarra St/Clayton Rd (Clayton South),-37.9319466048412,145.118312738233,Clayton South
428,10484,Byron St/Clayton Rd (Clayton South),-37.9349667854912,145.117826103688,Clayton South
429,10485,Whiteside Rd/Clayton Rd (Clayton South),-37.9383548379901,145.117239006278,Clayton South
430,10486,Clayton South PS/Clayton Rd (Clayton South),-37.9408253319896,145.116754927451,Clayton South
431,10488,Murphy St/Bourke Rd (Clarinda),-37.9428766095295,145.115416673564,Clarinda
432,10489,Allwen Ct/Bourke Rd (Clarinda),-37.9425212692552,145.112364673488,Clarinda
433,1049,Separation St/Station St (Fairfield),-37.7711384201063,145.019390531406,Fairfield
434,10490,Glenelg Dr/Bourke Rd (Clarinda),-37.9422097438578,145.10980089607,Clarinda
435,10491,Springs Rd/Bourke Rd (Clarinda),-37.9417976475997,145.106591098691,Clarinda
436,10492,Clarinda SC/Bourke Rd (Clarinda),-37.9413522039992,145.102995300577,Clarinda
437,10494,Clarinda Rd/Bourke Rd (Clarinda),-37.940923381033,145.099319465038,Clarinda
438,10495,Angus Ct/Bourke Rd (Oakleigh South),-37.9404670519588,145.095621625877,Oakleigh South
439,10496,Cedar Ct/Bourke Rd (Oakleigh South),-37.9401384400087,145.093138091585,Oakleigh South
440,10497,Barkers St/Old Dandenong Rd (Oakleigh South),-37.9379143241074,145.089360945702,Oakleigh South
441,10498,Washington Dr/Old Dandenong Rd (Oakleigh South),-37.9359616155635,145.087317882579,Oakleigh South
442,10499,Commonwealth Golf Club/Old Dandenong Rd (Oakleigh South),-37.9339687030445,145.084468123835,Oakleigh South
443,105,Trenerry Cres/Johnston St (Abbotsford),-37.8004842174177,145.000378194226,Abbotsford
444,1050,Edwin St/Station St (Fairfield),-37.7693224583902,145.019654687924,Fairfield
445,10500,Tecoma Ct/Old Dandenong Rd (Oakleigh South),-37.9323798633528,145.082085883565,Oakleigh South
446,10501,Warrigal Rd/South Rd (Moorabbin),-37.9386370634699,145.078407178976,Moorabbin
447,10502,Kingsway/South Rd (Moorabbin),-37.9380926818142,145.074325015617,Moorabbin
448,10503,Alex Ave/South Rd (Moorabbin),-37.9376871428095,145.07102441053,Moorabbin
449,10504,The Sandbelt Club/South Rd (Moorabbin),-37.9374864105213,145.068128109784,Moorabbin
450,10505,Sullivan St/South Rd (Moorabbin),-37.9369354756303,145.064216941662,Moorabbin
451,10507,Chesterville Rd/South Rd (Moorabbin),-37.9364431475723,145.060588754497,Moorabbin
452,10508,Rowans Rd/South Rd (Moorabbin),-37.9360807528773,145.056649979489,Moorabbin
453,1051,Darebin Rd/Station St (Fairfield),-37.7666624263063,145.02010027541,Fairfield
454,10510,Fletcher St/South Rd (Moorabbin),-37.9353090793105,145.051948325218,Moorabbin
455,10511,Delhi St/Mitcham Rd (Mitcham),-37.819058701819,145.193958734405,Mitcham
456,10512,Agra St/Mitcham Rd (Mitcham),-37.8208545658252,145.194119457624,Mitcham
457,10513,Lucknow St/Mitcham Rd (Mitcham),-37.8243731778172,145.194374535587,Mitcham
458,10514,Orient Ave/Mitcham Rd (Mitcham),-37.826981214679,145.194606375464,Mitcham
459,10515,Vernal Ave/Mitcham Rd (Mitcham),-37.8284340500158,145.194730035366,Mitcham
460,10516,Picadilly St/Golf Rd (Oakleigh South),-37.9135768671956,145.089012572742,Oakleigh South
461,10517,Metropolitan Golf Club/Golf Rd (Oakleigh South),-37.9111241433818,145.089474152206,Oakleigh South
462,10518,North Rd/Golf Links Ave (Oakleigh),-37.9087117265446,145.090753598799,Oakleigh
463,10519,Ryan St/Blyth St (Brunswick East),-37.7674638126725,144.981299216914,Brunswick East
464,1052,John Cain Memorial Park/Station St (Thornbury),-37.7631755729183,145.020681388271,Thornbury
465,10520,Lee St/Roberts St (Brunswick East),-37.7661485648732,144.982379379213,Brunswick East
466,10521,Stewart St/Nicholson St (Brunswick East),-37.7649556636826,144.980606839557,Brunswick East
467,10522,Glenmorgan St/Nicholson St (Brunswick East),-37.7636275688574,144.979360217143,Brunswick East
468,10523,Lyndhurst Cres/Nicholson St (Brunswick East),-37.7624880862967,144.977552275498,Brunswick East
